region,upazila,area_ha,annual_crop_ha,single_cropped_ha,double_cropped_ha,triple_cropped_ha,quadruple_cropped_ha,other_ha,net_cropped_ha,cropping_intensity_pct,source,adm3_name,district,lat,lon
Khulna,Morrelganj,44580.0,800.0,19090.0,6420.0,1240.0,0.0,150.0,27700.0,132.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Morrelganj,Bagerhat,22.4838,89.8336
Khulna,Rampal,27644.0,0.0,6300.0,2840.0,200.0,0.0,60.0,9400.0,135.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Rampal,Bagerhat,22.5914,89.6522
Khulna,Sarankhola,15129.0,60.0,3800.0,4780.0,700.0,0.0,120.0,9460.0,166.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Sarankhola,Bagerhat,22.2253,89.8144
Khulna,Batiaghata,23622.0,20.0,5500.0,11740.0,500.0,0.0,110.0,17870.0,172.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Batiaghata,Khulna,22.7143,89.5162
Khulna,Dacope,28557.0,120.0,16100.0,2260.0,160.0,0.0,130.0,18770.0,114.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Dacope,Khulna,22.3889,89.5185
Khulna,Dighalia,8655.0,220.0,1200.0,4110.0,140.0,0.0,50.0,5720.0,177.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Dighalia,Khulna,22.9252,89.5601
Khulna,Dumuria,45423.0,50.0,11200.0,15960.0,2160.0,0.0,130.0,29500.0,169.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Dumuria,Khulna,22.8054,89.398
Khulna,Phultala,7438.0,80.0,515.0,3955.0,220.0,0.0,110.0,4880.0,192.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Phultala,Khulna,22.9565,89.4419
Khulna,Koyra,26323.0,80.0,10680.0,4310.0,395.0,0.0,115.0,15580.0,133.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Koyra,Khulna,22.3377,89.3466
Khulna,Paikgachha,39302.0,160.0,3700.0,12420.0,710.0,0.0,120.0,17110.0,181.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Paikgachha,Khulna,22.5906,89.3403
Khulna,Rupsha,12025.0,210.0,2020.0,5640.0,200.0,0.0,90.0,8160.0,175.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Rupsa,Khulna,22.8203,89.6364
Khulna,Terokhada,18769.0,140.0,4000.0,5100.0,120.0,0.0,130.0,9490.0,157.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Terokhada,Khulna,22.9126,89.6543
Khulna,Assasuni,37660.0,0.0,4500.0,5960.0,920.0,0.0,120.0,11500.0,169.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Assasuni,Satkhira,22.5192,89.1874
Khulna,Debhata,17305.0,10.0,740.0,3870.0,2000.0,0.0,190.0,6810.0,219.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Debhata,Satkhira,22.5972,89.0153
Khulna,Kalaroa,23150.0,230.0,1000.0,10890.0,5160.0,110.0,140.0,17530.0,224.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Kalaroa,Satkhira,22.8807,89.0303
Khulna,Kaliganj,33178.0,560.0,5000.0,11070.0,1690.0,0.0,140.0,18460.0,179.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Kaliganj,Gazipur,23.9642,90.5549
Khulna,Satkhira sadar,40758.0,110.0,1000.0,18930.0,6760.0,0.0,110.0,26910.0,221.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Satkhira Sadar,Satkhira,22.721,89.0386
Khulna,Shyamnagar,199099.0,90.0,12000.0,4830.0,450.0,0.0,120.0,17490.0,133.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Shyamnagar,Satkhira,22.2236,89.1612
Khulna,Tala,33726.0,830.0,4010.0,13270.0,4390.0,0.0,230.0,22730.0,198.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and their Diversity in Khulna Region', doi:10.3329/brj.v21i2.38207",Tala,Satkhira,22.7401,89.2105
Mymensingh,Baksiganj,20438.0,190.0,750.0,8210.0,6240.0,70.0,130.0,15590.0,235.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Bakshiganj,Jamalpur,25.2149,89.8527
Mymensingh,Dewanganj,26618.0,1350.0,0.0,11490.0,5400.0,0.0,110.0,18350.0,222.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Dewanganj,Jamalpur,25.2636,89.7659
Mymensingh,Islampur,35367.0,300.0,550.0,21900.0,2900.0,0.0,150.0,25800.0,208.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Islampur,Jamalpur,25.0752,89.7613
Mymensingh,Jamalpur sadar,48924.0,590.0,1310.0,30280.0,5960.0,0.0,150.0,38290.0,211.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Jamalpur Sadar,Jamalpur,24.8442,90.0125
Mymensingh,Madarganj,22548.0,40.0,1940.0,7500.0,10190.0,0.0,170.0,19840.0,242.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Madarganj,Jamalpur,24.8819,89.7408
Mymensingh,Melandaha,25843.0,320.0,830.0,14280.0,5780.0,20.0,190.0,21420.0,222.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Melandaha,Jamalpur,24.9574,89.8247
Mymensingh,Sarishabari,27313.0,20.0,2570.0,12680.0,6130.0,0.0,120.0,21520.0,217.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Sarishabari,Jamalpur,24.7186,89.8304
Mymensingh,Astogram,35553.0,10.0,24490.0,920.0,290.0,0.0,100.0,25810.0,106.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Austagram,Kishoreganj,24.323,91.1215
Mymensingh,Bajitpur,19300.0,360.0,5460.0,7290.0,1460.0,0.0,140.0,14710.0,170.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Bajitpur,Kishoreganj,24.2245,90.9512
Mymensingh,Bhairab,12167.0,10.0,2000.0,3660.0,1240.0,0.0,150.0,7060.0,189.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Bhairab,Kishoreganj,24.0974,90.9816
Mymensingh,Hossainpur,11920.0,140.0,570.0,3190.0,4960.0,50.0,130.0,9040.0,249.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Hossainpur,Kishoreganj,24.4488,90.6628
Mymensingh,Itna,38100.0,0.0,30450.0,290.0,20.0,0.0,140.0,30900.0,101.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Itna,Kishoreganj,24.5491,91.0826
Mymensingh,Karimganj,20052.0,310.0,2800.0,6810.0,4390.0,0.0,100.0,14410.0,209.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Karimganj,Kishoreganj,24.4513,90.896
Mymensingh,Kishoreganj sadar,19372.0,20.0,830.0,7965.0,4420.0,0.0,185.0,13420.0,227.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Kishoreganj Sadar,Kishoreganj,24.4238,90.7833
Mymensingh,Katiadi,21912.0,370.0,2160.0,10160.0,2780.0,300.0,100.0,15870.0,205.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Katiadi,Kishoreganj,24.2911,90.824
Mymensingh,Kuliarchar,10401.0,110.0,2040.0,5430.0,1630.0,0.0,100.0,9310.0,194.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Kuliar Char,Kishoreganj,24.152,90.8881
Mymensingh,Mithamoin,21799.0,0.0,16650.0,130.0,20.0,0.0,100.0,16900.0,101.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Mithamain,Kishoreganj,24.433,91.1107
Mymensingh,Nikli,21400.0,10.0,15520.0,1550.0,0.0,0.0,130.0,17210.0,109.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Nikli,Kishoreganj,24.3368,90.9631
Mymensingh,Pakundia,18052.0,120.0,700.0,6580.0,4565.0,0.0,155.0,12120.0,231.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Pakundia,Kishoreganj,24.3206,90.6926
Mymensingh,Tarail,15800.0,30.0,8280.0,4060.0,560.0,0.0,150.0,13080.0,140.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Tarail,Kishoreganj,24.5503,90.8908
Mymensingh,Bhaluka,44405.0,1500.0,2760.0,16570.0,1590.0,0.0,180.0,22600.0,188.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Bhaluka,Mymensingh,24.3817,90.3535
Mymensingh,Dhubaura,25187.0,50.0,2950.0,11625.0,930.0,0.0,145.0,15700.0,187.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Dhobaura,Mymensingh,25.1012,90.5249
Mymensingh,Phulbaria,39888.0,2200.0,3590.0,16050.0,4720.0,100.0,140.0,26800.0,197.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Phulbari,Kurigram,25.9481,89.5713
Mymensingh,Phulpur,31500.0,40.0,470.0,20895.0,2575.0,0.0,160.0,24140.0,209.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Phulpur,Mymensingh,24.9085,90.4064
Mymensingh,Gafargaon,40116.0,210.0,5800.0,19040.0,3700.0,0.0,160.0,28910.0,192.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Gaffargaon,Mymensingh,24.3935,90.5495
Mymensingh,Gouripur,27676.0,40.0,2820.0,18820.0,800.0,0.0,160.0,22640.0,191.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Gauripur,Mymensingh,24.756,90.5858
Mymensingh,Haluaghat,35607.0,90.0,8300.0,16020.0,2440.0,0.0,140.0,26990.0,178.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Haluaghat,Mymensingh,25.0846,90.3513
Mymensingh,Iswarganj,28619.0,110.0,3600.0,17000.0,2600.0,0.0,150.0,23460.0,195.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Ishwarganj,Mymensingh,24.645,90.5994
Mymensingh,Muktagachha,31290.0,1050.0,1200.0,18850.0,1630.0,0.0,120.0,22850.0,197.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Muktagachha,Mymensingh,24.743,90.2038
Mymensingh,Mymensingh sadar,38845.0,230.0,880.0,16880.0,7790.0,0.0,150.0,25930.0,226.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Mymensingh Sadar,Mymensingh,24.7746,90.3614
Mymensingh,Nandail,32638.0,290.0,1300.0,19510.0,2580.0,0.0,110.0,23790.0,204.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Nandail,Mymensingh,24.5502,90.677
Mymensingh,Trisal,33601.0,250.0,1060.0,16960.0,7480.0,0.0,100.0,25850.0,224.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Trishal,Mymensingh,24.5639,90.4093
Mymensingh,Atpara,19300.0,30.0,4020.0,9250.0,390.0,0.0,140.0,13830.0,173.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Atpara,Netrakona,24.7914,90.8762
Mymensingh,Barhatta,22200.0,20.0,1420.0,13280.0,980.0,0.0,120.0,15820.0,197.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Barhatta,Netrakona,24.9196,90.8852
Mymensingh,Durgapur,27800.0,10.0,10340.0,7560.0,385.0,0.0,115.0,18410.0,146.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Durgapur,Netrakona,25.0897,90.6821
Mymensingh,Kalmakanda,37523.0,40.0,22450.0,5430.0,400.0,0.0,120.0,28440.0,122.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Kalmakanda,Netrakona,25.077,90.8573
Mymensingh,Kendua,30527.0,80.0,4560.0,17500.0,1330.0,0.0,110.0,23580.0,186.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Kendua,Netrakona,24.6773,90.8028
Mymensingh,Khaliajuri,29746.0,10.0,18670.0,270.0,40.0,0.0,120.0,19110.0,102.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Khaliajuri,Netrakona,24.7023,91.1212
Mymensingh,Madan,22587.0,10.0,9460.0,8330.0,350.0,0.0,160.0,18310.0,150.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Madan,Netrakona,24.6775,90.9669
Mymensingh,Mohanganj,24800.0,30.0,8845.0,6835.0,210.0,0.0,160.0,16080.0,146.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Mohanganj,Netrakona,24.8268,91.0237
Mymensingh,Netrokona sadar,33297.0,50.0,3640.0,18090.0,950.0,0.0,120.0,22850.0,188.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Netrokona Sadar,Netrakona,24.8868,90.7374
Mymensingh,Purbadhala,31442.0,30.0,2155.0,20000.0,970.0,0.0,125.0,23280.0,195.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Purbadhala,Netrakona,24.9338,90.602
Mymensingh,Jhenaigati,20839.0,130.0,1260.0,13040.0,770.0,0.0,130.0,15330.0,196.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Jhenaigati,Sherpur,25.1818,90.053
Mymensingh,Nakla,17479.0,180.0,0.0,11610.0,2850.0,0.0,140.0,14780.0,218.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Nakla,Sherpur,24.9568,90.1836
Mymensingh,Nalitabari,32777.0,130.0,290.0,21190.0,2180.0,0.0,140.0,23930.0,207.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Nalitabari,Sherpur,25.1175,90.1835
Mymensingh,Sherpur sadar,35781.0,300.0,1530.0,17400.0,8710.0,0.0,160.0,28100.0,225.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Sherpur Sadar,Sherpur,24.9929,90.0199
Mymensingh,Sreebardi,25156.0,20.0,1250.0,13900.0,3100.0,0.0,150.0,18420.0,210.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Sreebardi,Sherpur,25.1656,89.9549
Rajshahi,Bholahat,12352.0,2200.0,500.0,5100.0,3030.0,0.0,170.0,11000.0,203.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Bholahat,Nawabganj,24.8963,88.2097
Rajshahi,Chapainawabganj,45192.0,550.0,6050.0,4520.0,17640.0,0.0,190.0,28950.0,238.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",,,,
Rajshahi,Gomastapur,31812.0,410.0,5430.0,13340.0,5410.0,0.0,120.0,24710.0,198.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Gomastapur,Nawabganj,24.8569,88.355
Rajshahi,Nachol,28368.0,60.0,2600.0,17860.0,4400.0,0.0,140.0,25060.0,207.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Nachole,Nawabganj,24.7267,88.3964
Rajshahi,Shibganj,52543.0,7940.0,700.0,5350.0,16500.0,0.0,150.0,30640.0,226.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Shibganj,Bogra,25.0166,89.3067
Rajshahi,Atrai,28300.0,40.0,6800.0,13950.0,2700.0,0.0,150.0,23640.0,182.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Atrai,Naogaon,24.6252,88.9879
Rajshahi,Badalgachhi,21083.0,320.0,120.0,9090.0,4140.0,2400.0,150.0,16220.0,253.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Badalgachhi,Naogaon,24.9659,88.9435
Rajshahi,Dhamoirhat,30082.0,250.0,1300.0,13820.0,7980.0,0.0,100.0,23450.0,228.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Dhamoirhat,Naogaon,25.1304,88.823
Rajshahi,Manda,71744.0,360.0,4010.0,14790.0,11120.0,80.0,150.0,30510.0,223.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Manda,Naogaon,24.7444,88.713
Rajshahi,Mohadebpur,39552.0,160.0,30.0,15670.0,14090.0,1000.0,110.0,31060.0,251.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Mahadebpur,Naogaon,24.9199,88.7647
Rajshahi,Naogaon sadar,27444.0,250.0,5630.0,6810.0,7610.0,0.0,150.0,20450.0,209.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Naogaon Sadar,Naogaon,24.811,88.8981
Rajshahi,Niamatpur,44993.0,340.0,3300.0,17500.0,11650.0,0.0,150.0,32940.0,224.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Niamatpur,Naogaon,24.8285,88.5515
Rajshahi,Porsha,27205.0,430.0,3500.0,12070.0,5820.0,0.0,110.0,21930.0,209.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Porsha,Naogaon,24.9922,88.5177
Rajshahi,Patnitala,37927.0,240.0,3500.0,14430.0,11930.0,0.0,190.0,30290.0,227.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Patnitala,Naogaon,25.0754,88.7165
Rajshahi,Raninagar,24810.0,70.0,2200.0,12910.0,5260.0,50.0,180.0,20670.0,215.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Raninagar,Naogaon,24.7107,89.0218
Rajshahi,Shapahar,24462.0,40.0,3300.0,12480.0,3750.0,0.0,170.0,19740.0,202.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Sapahar,Naogaon,25.1182,88.5303
Rajshahi,Bagatipara,13992.0,5660.0,130.0,1240.0,2995.0,0.0,135.0,10160.0,172.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Bagati Para,Natore,24.3122,88.9467
Rajshahi,Baraigram,30000.0,1680.0,1000.0,11000.0,10240.0,0.0,160.0,24080.0,232.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Baraigram,Natore,24.2737,89.1476
Rajshahi,Gurudaspur,19940.0,630.0,1040.0,8620.0,5260.0,0.0,180.0,15730.0,223.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Gurudaspur,Natore,24.3728,89.203
Rajshahi,Lalpur,32987.0,2590.0,280.0,1770.0,6820.0,0.0,130.0,11590.0,234.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Lalpur,Natore,24.1983,88.9849
Rajshahi,Natore,27700.0,4830.0,0.0,4250.0,7300.0,0.0,150.0,16530.0,215.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Natore Sadar,Natore,24.4432,88.9841
Rajshahi,Naldanga,19500.0,1700.0,3500.0,5000.0,3600.0,0.0,150.0,13950.0,188.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Sonadanga,Khulna,22.8197,89.5425
Rajshahi,Singra,52778.0,150.0,7200.0,27900.0,7820.0,0.0,130.0,43200.0,201.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Singra,Natore,24.5241,89.186
Rajshahi,Charghat,16458.0,730.0,950.0,1840.0,5200.0,0.0,160.0,8880.0,240.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Charghat,Rajshahi,24.3001,88.7754
Rajshahi,Bagha,18426.0,4350.0,1700.0,4850.0,2250.0,0.0,150.0,13300.0,171.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Bagha,Rajshahi,24.2004,88.8283
Rajshahi,Bagmara,36558.0,450.0,2800.0,14370.0,9790.0,900.0,190.0,28500.0,229.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Baghmara,Rajshahi,24.5911,88.8107
Rajshahi,Durgapur,22200.0,480.0,1510.0,3680.0,7800.0,0.0,110.0,13580.0,243.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Durgapur,Netrakona,25.0897,90.6821
Rajshahi,Godagari,47526.0,40.0,120.0,36580.0,2700.0,0.0,150.0,39590.0,206.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Godagari,Rajshahi,24.4836,88.4147
