crop,variety,alias,release_year,duration_days_min,duration_days_max,yield_t_ha_min,yield_t_ha_max,plant_height_cm,oil_pct,drought_tolerant,salt_tolerant,heat_tolerant,waterlogging_tolerant,cold_tolerant,fits_after_aman,short_duration,bijoy_name,description_bijoy,source
Mustard,BARI Mustard-14,,2006.0,75.0,80.0,1.4,1.6,75.0,,False,False,False,False,False,True,False,evwi mwilv-14,Ôevwi mwilv-14Õ µwm‡dix cwiev‡ii eªvwmKv K¨v‡¤úw÷«R cÖRvwZi AšÍM©Z| ˆZjexR M‡elYv †K‡›`ªi gv‡V 1997 mv‡j Uwi-7 Gi mv‡_ †mvbvjx mwilvi msKivq‡Yi gva¨‡g jvBbwU D™¢veb Kiv nq| G jvBbwU 2006 mv‡j evwi mwilv-14 bv‡g RvZxq exR †evW© KZ„©K Aby‡gv`b jvf K‡i| D”PZv 75-85 †mwg| cvZv nvjKv meyR i‡Oi Ges gm„Y| cÖwZ Mv‡Q ïuwUi msL¨v 80-100wU| ïuwU hw`I †`L‡Z Pvi cÖ‡Kvô wewkó g‡b nq wKš‘ Avm‡j `yB cÖ‡Kvô wewkó| cÖ‡Z¨K ïwU‡Z ex‡Ri msL¨v 22-26wU| ex‡Ri is njy` e‡Y©i| nvRvi ex‡Ri IRb 3.5-3.8 MÖvg| w¯’wZKvj 75-80 w`b| djb †n±‡i 1.4-1.6 Ub| G RvZwU Uwi-7 Gi †P‡q 25-30% †ewk djb †`q| Avgb avb KvUvi ci ¯^í‡gqv`x RvZ wn‡m‡e Pvl K‡i †ev‡iv avb †ivcY Kiv m¤¢e|,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Mustard,BARI Mustard-15,,2006.0,80.0,85.0,1.55,1.65,90.0,,False,False,False,False,False,True,False,evwi mwilv-15,Ôevwi mwilv-15Õ µzwm‡dix cwiev‡ii eªvwmKv K¨v‡¤úw÷«R cÖRvwZi AšÍM©Z| 2002 mv‡j e¸ovi Kvnvjy †_‡K Rvg©cøvRg msMÖn K‡i wewfbœ cix¶v wbix¶v †k‡l G jvBbwU 2006 mv‡j evwi mwilv-15 bv‡g RvZxq exR †evW© KZ„©K Pvlvev‡`i Rb¨ Aby‡gv`b jvf K‡i| D”PZv 90-100 †mwg| cÖwZ Mv‡Q ïuwUi msL¨v 70-80wU| ïuwU `yB cÖ‡Kvô wewkó| cÖ‡Z¨K ïuwU‡Z ex‡Ri msL¨v 20-22wU| ïuwU evwi mwilv-14 Gi Zyjbvq miæ I j¤¦v| ex‡Ri is njy` e‡Y©i| nvRvi ex‡Ri IRb 3.25-3.50 MÖvg| w¯’wZKvj 80-85 w`b| djb cÖwZ †n±‡i 1.55-1.65 Ub| G RvZwU ÔUwi-7Õ Gi †P‡q 30-35% †ewk djb †`q| Avgb avb KvUvi ci ¯^í‡gqv`x RvZ wn‡m‡e Pvl K‡i †ev‡iv avb †ivcY Kiv m¤¢e|,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Mustard,BARI Mustard-16,,2009.0,105.0,115.0,2.0,2.5,175.0,,False,False,False,False,False,True,False,evwi mwilv-16,"BD‡ivwcqvb Kwgk‡bi A_©vbyK~‡j¨ cwiPvwjZ Z„Zxq we‡k¦i ÔDbœqbkxj †`k¸‡jvi Rb¨ AvšÍRv©wZK mn‡hvwMZvÕ cÖK‡íi AvIZvq cøv›U wimvP© B›Uvib¨vkbvj, w` †b`vij¨vÛ Gi KvwiMwi mnvqZvq 2001 mv‡j †ncø‡qW cÖhyw³i gva¨‡g ˆZjexR M‡elYv †K›`ª we‡RwWGBP-18 jvBbwU D™¢veb K‡i| D³ jvBbwU eªvwmKv Rybwmqv cÖRvwZi AšÍfy©³| jvBbwU D™¢ve‡bi ci ˆZjexR M‡elYv gv‡V AvÂwjK djb cix¶v Ges K…l‡Ki gv‡V fvj djvdj cÖ`k©b K‡i| D³ jvBbwU 2009 mv‡j Ôevwi mwilv-16Õ RvZ wn‡m‡e Aegy³ n‡q‡Q| D”PZv 175-195 †mwg| cÖwZ Mv‡Q ïuwUi msL¨v 180-200wU| ïuwU `yB K¶ wewkó| cÖ‡Z¨K ïuwU‡Z ex‡Ri msL¨v 9-11wU| ex‡Ri is wc½j e‡Y©i| nvRvi ex‡Ri IRb 4.7-4.9 MÖvg| w¯’wZKvj 105-115 w`b| djb (km¨`vbv) 2.0-2.5 Ub/†n±i| R¡vjvwb 3.0-3.5 Ub/†n±i| Avgb avb KvUvi ci †ev‡iv avb K‡i bv Giƒc Rwg‡Z GB RvZwU bvwe RvZ wn‡m‡e Pvl Kiv hvq| GB RvZwU Liv Ges jeYv³Zv mwnòz| GwU AjUvi‡bwiqv †ivM I A‡ivevswK ciRxex mnbkxj|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Mustard,BARI Mustard-17,,2013.0,82.0,86.0,1.7,1.8,95.0,,False,False,False,False,False,False,False,evwi mwilv-17,"Ôevwi mwilv-17Õ RvZwU µwm‡dix cwiev‡ii eªvwmKv evcv cÖRvwZi AšÍfz©³| evwi mwilv-15 I †mvbvjx mwilv Gi g‡a¨ msKivq‡Yi gva¨‡g jvBbwU D™¢veb Kiv nq| D™¢ve‡bi ci ˆZjexR M‡elYv gv‡V, AvÂwjK djb cixÿvq Ges K…l‡Ki gv‡V cÖPwjZ Rv‡Zi Zyjbvq fvj djvdj cÖ`k©b K‡i| D³ jvBbwU 2013 mv‡j Ôevwi mwilv-17Õ RvZ wn‡m‡e RvZxq exR †evW© KZ…©K Aby‡gv`b jvf K‡i| Ôevwi mwilv-17Õ RvZwU ¯^í †gqv`x| w¯’wZKvj 82-86 w`b| Mv‡Qi D”PZv 95-97 †mwg| MvQ mn‡R X‡j c‡o bv| cÖwZ Mv‡Q ïuwUi msL¨v 60-65 Ges cÖwZ ïuwU‡Z ex‡Ri msL¨v 28-30| RvZwUi dz‡ji I ex‡Ri is njy`| ex‡Ri is njy` nIqvq cÖPwjZ ev`vgx i‡Oi ex‡Ri Zzjbvq 3-4% †Zj †ewk _v‡K| nvRvi ex‡Ri IRb 3.0-3.4 MÖvg| cÖwZ †n±‡i djb 1.7-1.8 Ub| G RvZwU Ôevwi mwilv-14Õ A‡cÿv 5-10% †ewk djb w`‡q _v‡K| RvZwU ¯^í †gqv`x nIqvq †ivcv Avgb-mwilv-†ev‡iv avb km¨ web¨v‡mi Rb¨ Dchy³ A_©vr Avgb avb KZ©‡bi ci D³ RvZwU Pvl K‡i †ev‡iv avb Pvl Kiv m¤¢e|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Mustard,BARI Mustard-18,K¨v‡bvjv UvBc,2018.0,,,,,88.0,40.0,False,False,False,False,False,False,False,evwi mwilv-18,evwi mwilv-18 µywm‡dix cwiev‡ii e«vwmKv b¨vcvm cÖRvwZi AšÍM©Z GKwU mwilvi RvZ| G RvZwU evsjv‡`‡k D™¢vweZ cÖ_g ÒK¨v‡bvjvÓ ˆewk‡ó¨i RvZ| A‡÷«wjqvi BN-1404 jvBb AwaKZi wbe©vP‡bi gva¨‡g G RvZwU D™¢veb Kiv n‡q‡Q| G RvZwU 2018 mv‡j RvZxq exR †evW© KZ©…K wbeÜb Kiv nq| GB Rv‡Zi mwilvi Mv‡Qi D”PZv 88-126 †mwg (A‡c¶vK…Z Lv‡Uv)| ecb n‡Z KZ©b ch©šÍ mgqKvj 95-100 w`b| mgMÖ evsjv‡`‡k Pvl Dc‡hvMx G Rv‡Zi †Z‡j BiæwmK Gwm‡Wi cwigvY 1.06%| †hLv‡b eZ©gv‡b evsjv‡`‡k PvlK…Z Ab¨vb¨ DbœZ mwilvi Rv‡Z BiæwmK Gwm‡Wi cwigvY 35%-40%| cwigvY g‡Zv mvi I †mP cÖ‡qv‡M G RvZ 2.0-2.5 Ub/‡n±i (500-600 †KwR/GKi) ch©šÍ djb †`q| G Rv‡Z †Z‡ji cwigvY 40%-42%| cywói ¸Yv¸Y we‡ePbvq evwYwR¨Kfv‡e mwilv Pv‡li †¶‡Î D™¢vweZ G RvZ evsjv‡`‡k ¸iæZ¡c~Y© f~wgKv cvjb Ki‡e|,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Mustard,BARI Mustard-19,jeYv³Zv mnbkxj RvZ,,90.0,105.0,1.7,2.5,,,True,True,False,False,False,False,False,evwi mwilv-19,"evwi mwilv-19 RvZwU Avgb avb-mwilv- cvU/Wvj RvZxq dmj/Ab¨vb¨ dmj km¨web¨v‡m Pv‡li Dc‡hvMx, hvi RxebKvj: 90-105 w`b, D”PZv: 120-130 †m. wg., cvZv: nvjKv meyR is‡qi, Agm„Y| †jvg Ges †euvUv hy³| kvLv: cÖv_wgK kvLvi msL¨v mvaviYZ: 3-5wU| kvLv¸wj gvwUi Dc‡i cÖavb KvÐ †_‡K †ei nq| kvLv †_‡K AkvLv †ei nq| dyj: cùzwUZ dyj Kyuwoi wb‡P _v‡K| dz‡ji iO njy`| ïwU: cÖwZ Mv‡Q ïwUi msL¨v 264-474wU| ïwU `yB K¶ wewkó| cÖ‡Z¨K ïwU‡Z ex‡Ri msL¨v 16-19wU| exR: ex‡Ri iO wc½j e‡Y©i| 1000 ex‡Ri IRb 2.5-3.5 MÖvg| ecb Kvj: 15 A‡±vei †_‡K 30 b‡f¤^i, djb: 1700-2500 †KwR/‡n:, jvKwo: 3.0-3.5 Ub/‡n:, jeYv³Zv: GB RvZwU jeYv³Zv mwnòz| MRv‡bvi 20 w`b ci †_‡K km¨-KZ©b ch©šÍ 10-12 †Wwmwm‡gb/wgUvi (ds/m) gvÎvi jeYv³Zv mn¨ K‡i djb w`‡Z m¶g| Liv: RvZwU Liv mwnòy| Aëvi‡bwiqv †ivM: Aëvi‡bwiqv †ivM mnbkxj|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Mustard,BARI Mustard-20,,,80.0,85.0,1.7,2.0,85.0,,False,False,False,False,False,True,False,evwi mwilv-20,evwi mwilv-20 RvZwU ¯^í‡gqv`x DbœZ RvZ| RxebKvj 80-85 w`b| Avgb avb KvUvi ci ¯^í †gqv`x RvZ wn‡m‡e Pvl K‡i †ev‡iv av‡bi Avev` Kiv m¤¢e| Mv‡Qi D”PZv 85-110 †mwg| dz‡ji iO njy`| cÖwZ Mv‡Q ïwUi msL¨v 50-55 wU Ges cÖ‡Z¨K ïwU‡Z ex‡Ri msL¨v 28-34wU| ex‡Ri iO njy` e‡Y©i| njy` weavq ev`vgx i‡Oi ex‡Ri Zzjbvq kZKiv 3-4 fvM †Zj †ewk wb®‹vkb Kiv hvq| 1000 ex‡Ri IRb 3.5-3.8 MÖvg| djb cÖwZ †n±‡i 1700-2000 †KwR|,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Mustard,BARI Mustard-21,,2024.0,95.0,110.0,1.5,2.5,140.0,43.0,False,False,False,False,False,False,False,evwi mwilv-21,"evwi mwilv-21 RvZwU 2024 mv‡j Aegy³ Kiv nq| hvi RxebKvj 95-110 w`b| RvZwU mwilv-cvU/Wvj RvZxq dmj/Ab¨vb¨ dmj￾Avgb avb km¨web¨v‡m Pv‡li Dc‡hvMx| D”PZv: 140-165 †mwg| cvZv nvjKv meyR is‡qi, Agm„Y †jvg Ges †evuUv hy³| cÖv_wgK kvLvi msL¨v mvaviYZ: 3-5wU| kvLv¸wj gvwUi Dc‡i cÖavb KvÐ †_‡K †ei nq| kvLv †_‡K cÖkvLv †ei nq| cÖùzwUZ dzj Kzuwoi wb‡P _v‡K| dz‡ji iO njy`| cÖwZ Mv‡Q ïwUi msL¨v 264-474 wU| ïwU `zB K¶ wewkó| cÖ‡Z¨K ïwU‡Z ex‡Ri msL¨v 16-19 wU| ex‡Ri iO njy` e‡Y©i| 1000 ex‡Ri IRb 2.5-3.0 MÖvg, ex‡R †Z‡ji cwigvY 43.0-44.5%| RvZwUi ecb Kvj 15 A‡±vei †_‡K 30 b‡f¤^i| †n±i cÖwZ djb 1500-2500 †KwR Ges jvKwo 2.5-3.3 Ub| RvZwU Aëvi‡bwiqv †ivM mnbkxj|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Mustard,BARI Mustard-22,,2025.0,84.0,85.0,,,110.0,,False,False,False,False,False,False,False,evwi mwilv-22,evwi mwilv-22 RZvwU 2025 mv‡j Aegy³ Kiv nq| hvi RxebKvj 84-85 w`b| Mv‡Qi D”PZv 110-120 †mwg| cÖv_wgKfv‡e Mv‡Qi †Mvov 3-4wU kvLv _v‡K| cy®ú gÄzixi ˆ`N© 43-46 †mwg| cÖwZ wU Mv‡Q 125-135 wU dj a‡i| cÖwZ d‡j 28-35 wU exR _v‡K| ex‡Ri AvK…wZ †MvjvKvi Ges Kvj‡P ev`gx e‡Y©i nq|,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Mustard,BARI Mustard-23,,2025.0,88.0,90.0,2.3,2.4,110.0,40.0,False,False,False,False,False,False,False,evwi mwilv-23,evwi mwilv-23 RvZwU 2025 mv‡j Aegy³ Kiv nq| hvi RxebKvj 88-90 w`b| Mv‡Qi D”PZv 110-117 †mwg| cÖv_wgKfv‡e Mv‡Qi †MvWv †_‡K 3-4 wU kvLv Ges cÖv_wgK kvLv †_‡K 5-6wU DckvLv †ei nq| cy®ú gÄzixi ˆ`N© 46-48 †mwg| cÖwZwU Mv‡Q 115-120 wU dj a‡i| d‡ji ˆ`N©¨ 6-7 †mwg | cÖwZ d‡j 28-35wU exR _v‡K| ex‡Ri AvK…wZ †MvjvKvi Ges Kvj‡P ev`gx e‡Y©i nq| B‡ivwmK Gwm‡Wi cwigvY kZKiv 0.302 fvM Ges †Z‡ji cwigvY kZKiv 40-44 fvM| ˆL‡j Glucosinolate cvIqv hvq kZKiv 10.09 gvB‡µv‡gvj| cvZvq Kv‡jv `vM cov †iv‡Mi AvµgY Kg nq| †n±i cÖwZ djb 2300-2400 †KwR|,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Onion,BARI Onion-1,iwe,1996.0,,,12.0,16.0,50.0,,False,False,False,False,False,False,False,evwi †cuqvR-1,evQvBKi‡Yi gva¨‡g evwi †cuqvR-1 RvZwU D™¢veb Kiv nq| 1996 mv‡j RvZwU Pvlvev‡`i Rb¨ Aby‡gv`b jvf K‡i| RvZwUi K‡›`i AvKvi P¨vÞv I †MvjvKvi| MvQ D”PZvq 50-55 †mwg| RvZwUi K›` AwaK SuvShy³ Ges cÖwZ Mv‡Q 10-12wU cvZv nq| cÖwZ K‡›`i IRb cÖvq 30-40 MÖvg| †n±icÖwZ djb 12-16 Ub| †n±icÖwZ ex‡Ri djb 600-650 †KwR| Ôevwi †cuqvR-1Õ Rv‡Zi †cuqv‡Ri msi¶Y ¶gZv †ewk| RvZwU evsjv‡`‡ki AvenvIqvq exR Drcv`b Ki‡Z m¶g| Ôevwi †cuqvR-1Õ cvc©j eøP I †÷gdvBwjqvg †ivM cÖwZ‡iva ¶gZvm¤úbœ|,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Onion,BARI Onion-2,Lwid,2000.0,,,18.0,22.0,35.0,,False,False,False,False,False,False,True,evwi †cuqvR-2,wewfbœ cix¶v-wbix¶vi ci evQvBKiY c×wZ‡Z Ôevwi †cuqvR-2Õ bv‡g RvZwU D™¢veb Kiv nq| GB RvZwU 2000 mv‡j RvZxq exR †evW© KZ„©K Aby‡gvw`Z nq| RvZwU we‡klfv‡e Lwid †gŠmy‡g A_©vr MÖxl¥Kv‡j Pv‡lvc‡hvMx ¯^í mg‡qi dmj| GwU †`L‡Z †MvjvKvi AvK…wZi Ges is jvj‡P e‡Y©i| Mv‡Qi D”PZv 35-45 †mwg Ges cÖwZwU K‡›`i Mo IRb 35-55 MÖvg n‡q _v‡K| AvMvg Pv‡li Rb¨ ga¨-†deªæqvwi †_‡K gv‡P©i cÖ_g mßvn ch©šÍ exR Zjvq exR ecb Kiv hvq Ges GwcÖj gv‡m 40-45 w`b eq‡mi Pviv gv‡V †ivcY Kiv hvq| bvex Pv‡li Rb¨ Ryb-RyjvB gv‡m exR Zjvq exR ecb Kiv nq| †n±icÖwZ djb 18-22 Ub|,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Onion,BARI Onion-3,Lwid,2000.0,,,,,35.0,,False,False,False,False,False,False,True,evwi †cuqvR-3,wewfbœ cix¶v-wbix¶vi ci evQvBKiY c×wZ‡Z Ôevwi †cuqvR-3Õ RvZ D™¢veb Kiv nq| GB RvZwU 2000 mv‡j RvZxq exR †evW© KZ…©K Aby‡gvw`Z nq| GB RvZwU we‡klfv‡e Lwid †gŠmy‡g Pvl Dc‡hvMx I ¯^í mg‡qi dmj| GwU †`L‡Z †MvjvKvi AvK…wZi Ges is jvj‡P e‡Y©i| Mv‡Qi Mo D”PZv 35-50 †mwg Ges cÖwZwU K‡›`i Mo IRb 45-65 MÖvg| bvwe‡Z exR ec‡bi Rb¨ ga¨-Ryb †_‡K ga¨-RyjvB gvm Dchy³ mgq Ges ga¨-AvM÷ †_‡K ga¨-†m‡Þ¤^i gvm Pviv †ivc‡Yi Dchy³ mgq| AvMvg Pv‡l exR ec‡bi Dchy³ mgq n‡”Q ga¨-†deªæqvwi †_‡K gv‡P©i cÖ_g mßvn Ges GwcÖj gvm Pviv †ivc‡Yi Dchy³ mgq|,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Onion,BARI Onion-4,iwe,2008.0,,,17.0,22.0,50.0,,False,False,False,False,False,False,False,evwi †cuqvR-4,"Ôevwi †cuqvR-4Õ RvZwU 2008 mv‡j gy³vwqZ GKwU D”P djbkxj kxZKvjxb †cuqvR| AvK…wZ †MvjvKvi, is a~mi jvj‡P e‡Y©i Ges SuvShy³| Mv‡Qi Mo D”PZv 50-60 †mwg Ges cÖwZwU Mv‡Q 10-12wU cvZv nq| cÖwZwU ev‡j¦i Mo IRb 60-70 MÖvg| †n±icÖwZ djb 17-22 Ub|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Onion,BARI Onion-5,Lwid,,,,18.0,20.0,45.0,,False,False,False,False,False,False,False,evwi †cuqvR-5,Ôevwi †cuqvR-5Õ MÖx®§Kv‡j Pv‡li Dc‡hvMx ¯^í-mg‡qi dmj| GwU mviv eQie¨vcx Avev` Kiv †h‡Z cv‡i| AvK…wZ P¨vÞv †MvjvKvi Ges is jvj‡P e‡Y©i| Mv‡Qi Mo D”PZv 45-55 †mwg Ges cÖwZwU ev‡j¦i Mo IRb 55-70 MÖvg n‡q _v‡K| exR ecb †_‡K dmj D‡Ëvjb ch©šÍ cÖvq 95-110 w`b mgq jv‡M| †n±icÖwZ djb 18-20 Ub|,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Onion,BARI Onion-6,,,,,16.0,20.0,30.0,,False,False,False,False,False,False,False,evwi †cuqvR-6,"D”Pdjbkxj kxZKvwjb RvZ, K›` ga¨gvK…wZi Ges a~mi jvj‡P e‡Y©i| ¯^v` SuvShy³, Mv‡Qi K‡›`i Mo AvKvi 5-10 †mwg  3-5 †mwg| Mv‡Qi Mo D”PZv 30-60 †mwg| cªwZ Mv‡Q cvZvi msL¨v 6-10wU| cªwZwU K‡›`i Mo IRb cªvq 30-50 Mªvg| djb †n±icªwZ 16-20 Ub| †ivcYKvj: A‡±vei-wW‡m¤^i Ges msMÖnKvj: gvP©-GwcÖj| evsjv‡`‡ki mKj mywb®‹vwkZ GjvKvq Pvl Kiv hvq|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Onion,BARI Onion-7,,,,,18.0,20.0,,,False,False,False,False,False,False,False,evwi †cuqvR-7,"dm‡ji AvšÍtcwiPh©v: †cuqvR †ivcY Ges †m‡Pi ci Rwg‡Z cÖPzi AvMvQv Rb¥v‡Z cv‡i| AvMvQv Rwgi im I Ab¨vb¨ Lv`¨ Dcv`vb MÖnY K‡i †cuqv‡Ri e„w× e¨vnZ K‡i| GB Rb¨ 2-3 evi ev Z‡ZvwaK wbovbx w`‡q Rwg AvjMv I AvMvQvgy³ Kiv `iKvi| G‡Z K›` fv‡jvfv‡e MwVZ nq I djb ev‡o| †cuqv‡Ri mgMÖ RxebP‡µ †n±icÖwZ 300 wgwjwjUvi cvwbi cÖ‡qvRb nq| GRb¨ 8 †_‡K 10 evi †mP w`‡Z n‡e| Pviv gvwU‡Z cÖwZwôZ bv nIqv ch©šÍ Rwg‡Z Av`ª©Zvi Ae¯’vi Dci wfwË K‡i †mP w`‡Z n‡e| K›` MwVZ n‡q †M‡j †mP Kg jv‡M| †cuqvR cwic° n‡j dmj DVv‡bvi GK gvm c~‡e© †mP †`Iqv eÜ K‡i w`‡Z n‡e, bv Ki‡j †cuqv‡Ri ¸Yv¸Y I msiÿY ÿgZv n«vm cvq| dmj msMÖn: †cuqvR cwic° n‡j, Mv‡Qi meyR cvZv µgk nj‡` n‡q hvq Ges 50% cvZv Mjvi As‡k big n‡q by‡q c‡o| †ivc‡Yi 90 †_‡K 120 w`b ci kxZKvjxb †cuqvR †Zvjvi Dchy³ nq| djb: mwVK mg‡q exR †evbv I Pviv †ivcY, exR wnmv‡e K›` A_ev Av`k© Pviv wbe©vPb, mwVK RvZ, †mP I mvi cÖ‡qvM Ges gvwUi cÖK…wZ BZ¨vw`i Dci †cuqv‡Ri djb wbf©i K‡i| †mP I mvi cÖ‡qv‡M Pvl Ki‡j †n±icÖwZ 18-20 Ub djb cvIqv hvq| mivmwi exR ecb K‡i Pvl Kivi †P‡q †cuqv‡Ri Pviv †ivcY Ki‡j 20-25 kZvsk djb †ewk nq| msiÿY: Qvqvhy³ ¯’v‡b 8-10 †mw›UwgUvi DuPz K‡i 8-10 w`b ivL‡j †cuqvR ïwK‡q hvq| evQvB Ges †MÖwWs Kivi ci i¨vK, N‡ii wmwjs A_ev DuPz N‡i Av‡jv I evZvm PjvP‡ji myweav hy³ ïKbv †g‡S‡Z ev ˆZwiK…Z ev‡kui gvPvq †cuqvR Qwo‡q msiÿY Kiv hvq| msiÿYvMv‡ii †cuqvR gv‡S gv‡S D‡ë cv‡ë cixÿv K‡i cPv I A¼zwiZ †cuqvR †e‡Q †dj‡Z n‡e| MÖx®§/Lwid †cuqvR Drcv`b evsjv‡`k K…wl M‡elYv Bbw÷wUDU evwi †cuqvR-5 MÖx®§/Lwid †gŠmy‡g Avev‡`i Rb¨ gy³vwqZ K‡i‡Q| Gi","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-13,MÖv‡bvjv,1994.0,90.0,95.0,25.0,30.0,,,True,False,False,False,False,False,True,evwi Avjy-13,"†b`vij¨vÛ †_‡K MÖv‡bvjv (esk 333/60 × 267.04) RvZwU msMÖn K‡i evsjv‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-13 (MÖv‡bvjv)Õ RvZ wn‡m‡e 1994 mv‡j Aby‡gv`b jvf K‡i| MvQ wKQyUv Qov‡bv cÖK…wZi| Kv‡Ði msL¨v †ewk I meyR| cÖ_‡g Mv‡Qi ea©b axi MwZ‡Z nq, Z‡e cieZx© chv©‡q mg¯Í Rwg Mv‡Q †X‡K hvq| Liv mn¨ Kivi ¶gZv Av‡Q| Avjy †Mvj-wW¤¦vKvi, gvSvix AvK…wZi, Z¡K Agm„Y nvjKv Zvgv‡U nj‡`, kvum is d¨vKv‡m nj‡` I †PvL AMfxi| A¼yi cÖ_‡g †MvjvKvi, c‡i Lv‡Uv Kv‡Ði g‡Zv, is Zvgv‡U †e¸wb I wKwÂr †ivgk nq| mywßKvj †ewk Ges mvaviY ZvcgvÎvq ex‡Ri myßZv 70-75 w`b| RxebKvj 90-95 w`b| DbœZ c×wZ‡Z Pvl Ki‡j †n±icÖwZ djb 25-30 Ub nq| bvex aŸmv †iv‡Mi Kvi‡b D™¢Z goK mnbkxj I Ab¨vb¨ fvBivm †ivM cÖwZ‡ivax| RvZwU we‡`‡k ißvwb‡hvM¨ wKš‘ AvMvg RvZ wn‡m‡e e¨vcK RbwcÖqZv AR©b K‡i‡Q| RvZwU mviv †`‡kB Pvl Kiv hvq| Avjyi mywßKvj †ewk nIqvq Avjy 4-5 gvm N‡i Abv‡q‡m msiÿY Kiv hvq|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-25,Gm‡Uwi·,2005.0,90.0,95.0,25.0,30.0,,,False,False,False,False,False,False,False,evwi Avjy-25,"†b`vij¨vÛ †_‡K msM„nxZ Gm‡Uwi· (esk Cardinal × VSP Ve 70-9) RvZwU msMÖn K‡i evsjv‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-25 (Gm‡Uwi·)Õ RvZ wn‡m‡e 2005 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ Lvov I M‡o cÖwZ Mv‡Q 3-4 wU KvÐ _v‡K| cvZv eo, meyR I Qov‡bv, Mv‡Qi MVb I cvZvi web¨vm PgrKvi| Avjy wW¤¦vKvi †_‡K j¤¦vK…wZi, gvSvix †_‡K eo AvK…wZi, gm„Y jvj Z¡K, kvum d¨vKv‡m njy`, †PvL AMfxi| A¼yi †e¸bx e‡Y©i I †jvgk| RxebKvj 90-95w`b| djb †n±icÖwZ 25-30 Ub| cÖwµqvRvZKi‡Yi Dc‡hvMx Z‡e B‡Zvg‡a¨B Lvevi Avjy wn‡m‡eI RbwcÖqZv AR©b K‡i‡Q|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-28,†jwW †iv‡mUv,2008.0,90.0,95.0,25.0,30.0,,,False,False,False,False,False,False,False,evwi Avjy-28,"†b`vij¨vÛ †_‡K msM„nxZ †jwW †iv‡mUv (esk Cardinal × VTW 62-33-3) RvZwU msMÖn K‡i evsjv‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-28 (‡jwW †iv‡mUv)Õ RvZ wn‡m‡e 2008 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ ga¨g D”PZvm¤úbœ Ges M‡o 4/5 wU KvÐ _v‡K| KvÐ k³ I Lvov AvswkK †njv‡bv, cvZv gvSvix I Mvp meyR| Avjy †MvjvKvi| Avjyi is jvj, Pvgov gm„Y| Avjyi kv‡mi is njy`vf mv`v| †PvL nvjKv Mfxi| †n±icÖwZ djb 25-30 Ub| RxebKvj 90-95 w`b| cÖwµqvRvZKi‡Yi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
