region,table,pattern,area_ha,pct_nca,n_upazilas,source
Bogra,"Cropping patterns with exclusive non-rice in Bogra region, 2014-15.",Groundnut-Millet (kaon)-Fallow,380.0,0.06,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns with exclusive non-rice in Bogra region, 2014-15.",Vegetable-Jute-Vegetable,380.0,0.06,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns with exclusive non-rice in Bogra region, 2014-15.",Onion-Sesame-Fallow,350.0,0.05,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns with exclusive non-rice in Bogra region, 2014-15.",Garlic-Vegetable-Vegetable,345.0,0.05,9,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns with exclusive non-rice in Bogra region, 2014-15.",Groundnut-Sesame-Fallow,300.0,0.04,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns with exclusive non-rice in Bogra region, 2014-15.",Lentil-Vegetable-Vegetable,270.0,0.04,5,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns with exclusive non-rice in Bogra region, 2014-15.",Wheat-Fallow-Fallow,230.0,0.03,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns with exclusive non-rice in Bogra region, 2014-15.",Vegetable-Fallow-Blackgram,200.0,0.03,3,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Boro-B. Aman,18650.0,2.79,10,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Wheat-B. Aman,7920.0,1.18,6,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Grasspea-B. Aman,6470.0,0.97,12,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Mustard-Boro-B. Aman,5000.0,0.75,4,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Onion-B. Aman,3650.0,0.55,7,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Garlic-B. Aman,3100.0,0.46,4,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Blackgram-B. Aman,2950.0,0.44,5,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Grasspea-Boro-B. Aman,2600.0,0.39,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Mustard-B. Aman,2300.0,0.34,3,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Blackgram (Fod)-Boro-B. Aman,2000.0,0.3,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Onion-Sesame+B. Aman,1800.0,0.27,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Grasspea-Sesame+B. Aman,1700.0,0.25,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Fallow-Sesame+B. Aman,1400.0,0.21,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Lentil-Sesame+B. Aman,980.0,0.15,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Mustard-B. Aus+B. Aman,800.0,0.12,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Lentil-B. Aman,790.0,0.12,4,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Maize-B. Aman,650.0,0.1,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns under deep water rice ecosystem in Bogra region, 2014-15.",Pea-B. Aman,400.0,0.06,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Wheat-Jute-T. Aman,14540.0,2.18,24,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Wheat-B. Aman,7920.0,1.18,6,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Wheat-Aus-Fallow,4700.0,0.7,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Wheat-Jute-Fallow,4090.0,0.61,11,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Wheat-Aus-T. Aman,3630.0,0.54,13,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Maize-Jute-Fallow,3300.0,0.49,6,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Maize-Fallow-Fallow,2520.0,0.38,5,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Wheat-Sesame-T. Aman,2470.0,0.37,7,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Maize-Jute-T. Aman,2255.0,0.34,4,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Wheat-Vegetable-Vegetable,2100.0,0.31,3,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Wheat-Mungbean-T. Aman,1990.0,0.3,6,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Millet (kaon)+Sesame-Fallow,1720.0,0.26,4,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Wheat-Fallow-T. Aman,1560.0,0.23,3,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Millet (kaon)-Fallow-T. Aman,1500.0,0.22,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Potato-Maize-Vegetable,1500.0,0.22,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Potato-Maize-T. Aman,1200.0,0.18,4,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Wheat-Sesame-Fallow,1000.0,0.15,3,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Wheat-Fallow-Blackgram,900.0,0.13,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Wheat-Maize-T. Aman,700.0,0.1,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Maize-B. Aman,650.0,0.1,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Maize-Fallow-T. Aman,640.0,0.1,5,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Wheat-Jute-Blackgram,500.0,0.07,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Groundnut-Millet (kaon)-Fallow,380.0,0.06,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Maize-Maize-T. Aman,330.0,0.05,4,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Maize-Aus-Fallow,320.0,0.05,3,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Maize-Sesame-T. Aman,300.0,0.04,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Potato-Maize-Aus,300.0,0.04,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Potato-Maize-Aus-Vegetable,300.0,0.04,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Wheat-Fallow-Fallow,230.0,0.03,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Millet (cheena)-Jute-Fallow,170.0,0.03,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patterns for non-rice cereal crops in Bogra region, 2014-15.",Barley-Fallow-Fallow,15.0,0.0,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Mustard-Boro-Fallow,50940.0,7.62,15,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Mustard-Boro-T. Aman,40110.0,6.0,25,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Mustard-Boro-B. Aman,5000.0,0.75,4,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Groundnut-Fallow-Fallow,4280.0,0.64,9,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Mustard-Jute-T. Aman,2700.0,0.4,3,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Mustard-Boro-Aus,2560.0,0.38,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Wheat-Sesame-T. Aman,2470.0,0.37,7,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Mustard-Boro-Aus-T. Aman,2330.0,0.35,4,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Mustard-B. Aman,2300.0,0.34,3,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Mustard-Aus-T. Aman,2200.0,0.33,4,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Onion-Sesame-T. Aman,2200.0,0.33,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Onion-Sesame+B. Aman,1800.0,0.27,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Millet (kaon)+Sesame-Fallow,1720.0,0.26,4,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Grasspea-Sesame+B. Aman,1700.0,0.25,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Lentil-Sesame-T. Aman,1680.0,0.25,6,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Fallow-Sesame+B. Aman,1400.0,0.21,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Wheat-Sesame-Fallow,1000.0,0.15,3,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Lentil-Sesame+B. Aman,980.0,0.15,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Grasspea-Sesame-T. Aman,970.0,0.15,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Lentil-Sesame-Fallow,810.0,0.12,4,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Groundnut-Fallow-Blackgram,800.0,0.12,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Mustard-B.Aus+B. Aman,800.0,0.12,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Mustard-Boro-Jute,700.0,0.1,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Potato-Sesame-T. Aman,600.0,0.09,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Groundnut-Jute-T. Aman,500.0,0.07,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Sesame-Fallow-Blackgram,500.0,0.07,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Mustard-Aus-Blackgram,400.0,0.06,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Mustard-Mungbean-T. Aman,400.0,0.06,1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Groundnut-Millet (kaon)-Fallow,380.0,0.06,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
Bogra,"Cropping patternsof oil-seed crops in Bogra region, 2014-15.",Onion-Sesame-Fallow,350.0,0.05,2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Pattern in Bogra', doi:10.3329/brj.v21i2.38197"
